Processes,ReadGray(s),ReadColor(s),Gray(s),Hsl(s),Yuv(s),WriteGray(s),WriteHsl(s),WriteYuv(s),Total(s)
8,0.022279,0.853161,0.992168,3.130199,2.691890,3.129329,9.915375,9.969618,30.711684
