Processes,ReadGray(s),ReadColor(s),Gray(s),Hsl(s),Yuv(s),WriteGray(s),WriteHsl(s),WriteYuv(s),Total(s)
16,0.032352,0.714933,0.983135,2.775270,2.548612,3.126073,10.003244,9.928581,30.119432
