Processes,ReadGray(s),ReadColor(s),Gray(s),Hsl(s),Yuv(s),WriteGray(s),WriteHsl(s),WriteYuv(s),Total(s)
4,0.018003,0.691727,0.840362,3.405282,2.541453,3.195004,9.976495,9.946908,30.621899
