Processes,ReadGray(s),ReadColor(s),Gray(s),Hsl(s),Yuv(s),WriteGray(s),WriteHsl(s),WriteYuv(s),Total(s)
2,0.017125,0.599747,0.977336,4.831736,3.161525,3.191338,9.937491,9.902117,32.625420
