Processes,ReadGray(s),ReadColor(s),Gray(s),Hsl(s),Yuv(s),WriteGray(s),WriteHsl(s),WriteYuv(s),Total(s)
2,0.016032,0.719218,0.999032,4.729922,3.193783,3.196854,9.932371,9.958642,32.752689
