Processes,ReadGray(s),ReadColor(s),Gray(s),Hsl(s),Yuv(s),WriteGray(s),WriteHsl(s),WriteYuv(s),Total(s)
1,0.018655,0.725581,0.729137,5.719918,2.718828,3.182222,9.942883,9.924875,32.969849
