Processes,ReadGray(s),ReadColor(s),Gray(s),Hsl(s),Yuv(s),WriteGray(s),WriteHsl(s),WriteYuv(s),Total(s)
2,0.016906,0.659287,2.836747,9.277575,3.183936,3.250229,9.874502,9.954858,39.059571
