Processes,ReadGray(s),ReadColor(s),Gray(s),Hsl(s),Yuv(s),WriteGray(s),WriteHsl(s),WriteYuv(s),Total(s)
1,0.032725,0.651169,0.735934,5.733756,2.651152,3.187354,9.932177,9.894630,32.827085
