Processes,ReadGray(s),ReadColor(s),Gray(s),Hsl(s),Yuv(s),WriteGray(s),WriteHsl(s),WriteYuv(s),Total(s)
8,0.034128,0.713480,0.971417,3.125680,2.683376,3.155686,9.981067,9.905966,30.578275
