Processes,ReadGray(s),ReadColor(s),Gray(s),Hsl(s),Yuv(s),WriteGray(s),WriteHsl(s),WriteYuv(s),Total(s)
4,0.036344,0.726092,0.820295,3.357478,2.531276,3.197322,9.883081,10.048561,30.607472
