Processes,ReadGray(s),ReadColor(s),Gray(s),Hsl(s),Yuv(s),WriteGray(s),WriteHsl(s),WriteYuv(s),Total(s)
2,0.030025,0.679142,0.991727,4.737613,3.164540,3.174467,9.919660,9.949061,32.652888
