Processes,ReadGray(s),ReadColor(s),Gray(s),Hsl(s),Yuv(s),WriteGray(s),WriteHsl(s),WriteYuv(s),Total(s)
16,0.030516,0.841164,1.002576,3.229383,3.001570,3.253956,9.973934,11.416892,32.756655
