Processes,ReadGray(s),ReadColor(s),Gray(s),Hsl(s),Yuv(s),WriteGray(s),WriteHsl(s),WriteYuv(s),Total(s)
8,0.035191,0.663404,1.034770,3.560332,3.157576,3.173290,9.979997,9.908777,31.520558
