Processes,ReadGray(s),ReadColor(s),Gray(s),Hsl(s),Yuv(s),WriteGray(s),WriteHsl(s),WriteYuv(s),Total(s)
4,0.048154,0.699787,0.216686,1.659506,0.772197,3.168534,9.860617,9.888778,26.322176
