Processes,ReadGray(s),ReadColor(s),Gray(s),Hsl(s),Yuv(s),WriteGray(s),WriteHsl(s),WriteYuv(s),Total(s)
4,0.029254,0.704359,0.243571,1.652985,0.775130,3.148731,10.032929,9.971668,26.566196
