Threads,Schedule,ChunkSize,Time (s),TotalTime
4,guided,16,0.029471,42.578157
4,guided,16,0.031290,36.305172
4,guided,32,0.030780,45.713224
4,guided,32,0.031182,62.227304
4,guided,32,0.031342,60.521688
4,guided,32,0.018623,48.432823
4,guided,32,0.030856,44.244350
4,guided,64,0.031868,42.537560
4,guided,64,0.028568,45.403621
4,guided,64,0.031906,42.542206
4,guided,64,0.015004,46.363350
4,guided,64,0.029353,46.746970
4,guided,128,0.030767,44.046919
4,guided,128,0.029423,45.839379
4,guided,128,0.030065,47.417132
4,guided,128,0.030928,43.970119
4,guided,128,0.030587,47.123482
4,guided,256,0.029318,47.164972
4,guided,256,0.030658,46.244197
4,guided,256,0.032971,43.651251
4,guided,256,0.028848,47.319534
4,guided,256,0.031963,46.925710
4,guided,512,0.030330,44.368525
4,guided,512,0.018214,47.298457
4,guided,512,0.029808,44.780325
4,guided,512,0.015946,47.301926
4,guided,512,0.030258,47.354918
4,guided,1024,0.030835,47.194456
4,guided,1024,0.030825,47.440327
4,guided,1024,0.031690,44.568288
4,guided,1024,0.030027,26.214865
4,guided,1024,0.032925,25.882522
4,guided,2048,0.031223,25.830219
4,guided,2048,0.028875,26.280828
4,guided,2048,0.020779,37.039148
4,guided,2048,0.017809,42.939630
4,guided,2048,0.031430,44.920321
4,guided,4096,0.014643,43.498772
4,guided,4096,0.031396,44.052638
4,guided,4096,0.030635,43.419741
4,guided,4096,0.029474,43.132951
4,guided,4096,0.028328,45.098525
4,dynamic,16,0.015651,48.874959
4,dynamic,16,0.031057,47.263644
4,dynamic,16,0.032086,32.292002
4,dynamic,16,0.014622,32.062496
4,dynamic,16,0.029727,32.344637
4,dynamic,32,0.015177,29.524722
4,dynamic,32,0.031554,29.704697
4,dynamic,32,0.028729,29.604198
4,dynamic,32,0.033029,29.641297
4,dynamic,32,0.031601,29.653431
4,dynamic,64,0.032190,27.191635
4,dynamic,64,0.031216,27.204395
4,dynamic,64,0.031293,35.594002
4,dynamic,64,0.030737,44.159370
4,dynamic,64,0.015396,46.810946
4,dynamic,128,0.019290,44.080036
4,dynamic,128,0.015571,43.607284
4,dynamic,128,0.015229,43.818640
4,dynamic,128,0.015556,45.480228
4,dynamic,128,0.014872,34.008805
4,dynamic,256,0.032351,26.436622
4,dynamic,256,0.014757,32.982832
4,dynamic,256,0.032093,43.319341
4,dynamic,256,0.014749,44.168192
4,dynamic,256,0.030921,43.774370
4,dynamic,512,0.014534,45.305234
4,dynamic,512,0.015400,43.915757
4,dynamic,512,0.014800,43.607125
4,dynamic,512,0.015791,43.611258
4,dynamic,512,0.014710,45.319887
4,dynamic,1024,0.016015,41.996929
4,dynamic,1024,0.016240,42.400972
4,dynamic,1024,0.030074,42.130176
4,dynamic,1024,0.031184,42.701544
4,dynamic,1024,0.016026,44.254948
4,dynamic,2048,0.014489,41.897645
4,dynamic,2048,0.015982,41.454531
4,dynamic,2048,0.014552,40.465435
4,dynamic,2048,0.015184,39.509846
4,dynamic,2048,0.031272,38.914439
4,dynamic,4096,0.015206,41.017175
4,dynamic,4096,0.028486,40.994942
4,dynamic,4096,0.015481,40.993110
4,dynamic,4096,0.028580,40.810669
4,dynamic,4096,0.015492,40.756330
8,static,16,0.031232,38.989524
8,static,16,0.015783,42.304636
8,static,16,0.028419,43.718852
8,static,16,0.015554,42.211814
8,static,16,0.014677,43.026014
8,static,32,0.032139,44.295627
8,static,32,0.015010,42.112146
8,static,32,0.029532,44.499809
8,static,32,0.032181,42.136938
8,static,32,0.018230,42.282379
8,static,64,0.031275,42.026616
8,static,64,0.030890,42.238736
8,static,64,0.031187,44.248073
8,static,64,0.030771,42.104450
8,static,64,0.028518,42.683793
8,static,128,0.029332,42.168701
8,static,128,0.015085,41.631187
8,static,128,0.018938,42.735819
8,static,128,0.031350,43.942521
