Threads,Schedule,ChunkSize,Time (s),TotalTime
4,guided,16,4.027073,42.578157
4,guided,16,3.190166,36.305172
4,guided,32,6.202414,45.713224
4,guided,32,9.211465,62.227304
4,guided,32,7.638246,60.521688
4,guided,32,9.217783,48.432823
4,guided,32,3.723571,44.244350
4,guided,64,6.209894,42.537560
4,guided,64,6.222010,45.403621
4,guided,64,4.833423,42.542206
4,guided,64,6.204989,46.363350
4,guided,64,5.864456,46.746970
4,guided,128,5.740770,44.046919
4,guided,128,4.645114,45.839379
4,guided,128,6.217030,47.417132
4,guided,128,6.207070,43.970119
4,guided,128,6.212565,47.123482
4,guided,256,6.210914,47.164972
4,guided,256,6.103990,46.244197
4,guided,256,6.230801,43.651251
4,guided,256,6.207917,47.319534
4,guided,256,6.213127,46.925710
4,guided,512,3.412316,44.368525
4,guided,512,6.227555,47.298457
4,guided,512,6.211876,44.780325
4,guided,512,6.125227,47.301926
4,guided,512,6.204175,47.354918
4,guided,1024,6.210415,47.194456
4,guided,1024,6.213967,47.440327
4,guided,1024,6.202404,44.568288
4,guided,1024,3.201044,26.214865
4,guided,1024,3.164322,25.882522
4,guided,2048,3.180373,25.830219
4,guided,2048,3.196957,26.280828
4,guided,2048,3.194130,37.039148
4,guided,2048,6.197875,42.939630
4,guided,2048,6.203927,44.920321
4,guided,4096,4.034877,43.498772
4,guided,4096,5.518752,44.052638
4,guided,4096,5.456276,43.419741
4,guided,4096,5.996961,43.132951
4,guided,4096,6.223617,45.098525
4,dynamic,16,5.964915,48.874959
4,dynamic,16,4.446745,47.263644
4,dynamic,16,3.218750,32.292002
4,dynamic,16,3.198865,32.062496
4,dynamic,16,3.212316,32.344637
4,dynamic,32,3.184170,29.524722
4,dynamic,32,3.178725,29.704697
4,dynamic,32,3.199383,29.604198
4,dynamic,32,3.136218,29.641297
4,dynamic,32,3.156313,29.653431
4,dynamic,64,3.182515,27.191635
4,dynamic,64,3.129744,27.204395
4,dynamic,64,3.123213,35.594002
4,dynamic,64,6.203289,44.159370
4,dynamic,64,6.205676,46.810946
4,dynamic,128,3.823570,44.080036
4,dynamic,128,5.193121,43.607284
4,dynamic,128,6.195775,43.818640
4,dynamic,128,5.982918,45.480228
4,dynamic,128,5.967317,34.008805
4,dynamic,256,3.199168,26.436622
4,dynamic,256,3.129326,32.982832
4,dynamic,256,5.718565,43.319341
4,dynamic,256,6.216265,44.168192
4,dynamic,256,6.205151,43.774370
4,dynamic,512,5.297365,45.305234
4,dynamic,512,4.646923,43.915757
