Threads,Schedule,ChunkSize,Time (s),TotalTime
4,guided,16,0.366738,42.578157
4,guided,16,0.349328,36.305172
4,guided,32,0.353398,45.713224
4,guided,32,0.365549,62.227304
4,guided,32,0.352379,60.521688
4,guided,32,0.362779,48.432823
4,guided,32,0.371224,44.244350
4,guided,64,0.369708,42.537560
4,guided,64,0.360752,45.403621
4,guided,64,0.363816,42.542206
4,guided,64,0.374819,46.363350
4,guided,64,0.326465,46.746970
4,guided,128,0.358356,44.046919
4,guided,128,0.344133,45.839379
4,guided,128,0.348138,47.417132
4,guided,128,0.365049,43.970119
4,guided,128,0.366686,47.123482
4,guided,256,0.358073,47.164972
4,guided,256,0.353964,46.244197
4,guided,256,0.348790,43.651251
4,guided,256,0.327692,47.319534
4,guided,256,0.359880,46.925710
4,guided,512,0.351844,44.368525
4,guided,512,0.377070,47.298457
4,guided,512,0.381177,44.780325
4,guided,512,0.367895,47.301926
4,guided,512,0.359216,47.354918
4,guided,1024,0.346582,47.194456
4,guided,1024,0.344283,47.440327
4,guided,1024,0.363822,44.568288
4,guided,1024,0.358235,26.214865
4,guided,1024,0.342825,25.882522
4,guided,2048,0.360086,25.830219
4,guided,2048,0.351932,26.280828
4,guided,2048,0.344272,37.039148
4,guided,2048,0.341880,42.939630
4,guided,2048,0.362500,44.920321
4,guided,4096,0.379014,43.498772
4,guided,4096,0.345712,44.052638
4,guided,4096,0.318233,43.419741
4,guided,4096,0.378797,43.132951
4,guided,4096,0.375291,45.098525
4,dynamic,16,1.018989,48.874959
4,dynamic,16,1.019559,47.263644
4,dynamic,16,1.221025,32.292002
4,dynamic,16,1.042834,32.062496
4,dynamic,16,1.212833,32.344637
4,dynamic,32,0.759674,29.524722
4,dynamic,32,0.781537,29.704697
4,dynamic,32,0.746671,29.604198
4,dynamic,32,0.786780,29.641297
4,dynamic,32,0.769744,29.653431
4,dynamic,64,0.434005,27.191635
4,dynamic,64,0.451699,27.204395
4,dynamic,64,0.470614,35.594002
4,dynamic,64,0.461400,44.159370
4,dynamic,64,0.450395,46.810946
4,dynamic,128,0.377000,44.080036
4,dynamic,128,0.389218,43.607284
4,dynamic,128,0.386068,43.818640
4,dynamic,128,0.386228,45.480228
4,dynamic,128,0.393920,34.008805
4,dynamic,256,0.373964,26.436622
4,dynamic,256,0.360383,32.982832
4,dynamic,256,0.368367,43.319341
4,dynamic,256,0.360087,44.168192
4,dynamic,256,0.364632,43.774370
4,dynamic,512,0.365467,45.305234
4,dynamic,512,0.365393,43.915757
4,dynamic,512,0.380761,43.607125
4,dynamic,512,0.381030,43.611258
4,dynamic,512,0.352906,45.319887
4,dynamic,1024,0.354005,41.996929
4,dynamic,1024,0.363672,42.400972
4,dynamic,1024,0.347439,42.130176
4,dynamic,1024,0.367143,42.701544
4,dynamic,1024,0.368326,44.254948
4,dynamic,2048,0.366066,41.897645
4,dynamic,2048,0.314714,41.454531
4,dynamic,2048,0.361630,40.465435
4,dynamic,2048,0.349250,39.509846
4,dynamic,2048,0.342845,38.914439
4,dynamic,4096,0.339913,41.017175
4,dynamic,4096,0.353048,40.994942
4,dynamic,4096,0.359431,40.993110
4,dynamic,4096,0.333471,40.810669
4,dynamic,4096,0.342109,40.756330
8,static,16,0.294006,38.989524
8,static,16,0.441606,42.304636
8,static,16,0.294572,43.718852
8,static,16,0.283823,42.211814
8,static,16,0.264557,43.026014
8,static,32,0.275703,44.295627
8,static,32,0.272511,42.112146
8,static,32,0.267980,44.499809
8,static,32,0.267098,42.136938
8,static,32,0.270349,42.282379
8,static,64,0.245749,42.026616
8,static,64,0.243377,42.238736
8,static,64,0.247959,44.248073
8,static,64,0.246240,42.104450
8,static,64,0.250766,42.683793
8,static,128,0.236962,42.168701
8,static,128,0.214742,41.631187
8,static,128,0.210882,42.735819
8,static,128,0.232293,43.942521
8,static,128,0.242502,40.731306
8,static,256,0.239971,40.677771
8,static,256,0.196372,40.532839
8,static,256,0.224380,39.771267
8,static,256,0.212924,40.394910
8,static,256,0.242445,38.212397
8,static,512,0.240579,42.492203
8,static,512,0.226436,42.238672
8,static,512,0.218545,41.945684
8,static,512,0.238173,43.214758
8,static,512,0.207048,43.605884
8,static,1024,0.269129,42.483398
8,static,1024,0.242733,41.743217
8,static,1024,0.237329,41.879020
8,static,1024,0.236178,43.745665
8,static,1024,0.236584,43.180084
8,static,2048,0.238166,46.515422
8,static,2048,0.236017,45.434866
8,static,2048,0.276974,44.177210
8,static,2048,0.237338,46.021954
8,static,2048,0.234693,46.010023
8,static,4096,0.232832,42.702602
8,static,4096,0.232468,46.346583
8,static,4096,0.235168,43.277672
8,static,4096,0.237062,46.458288
8,static,4096,0.243688,46.054806
8,guided,16,0.195087,43.111165
8,guided,16,0.195855,45.183585
8,guided,16,0.202061,43.275263
8,guided,16,0.200175,46.195414
8,guided,16,0.197565,45.843244
8,guided,32,0.198594,46.204868
8,guided,32,0.199601,43.181313
8,guided,32,0.200860,46.206488
8,guided,32,0.204123,46.287369
8,guided,32,0.194335,46.134218
8,guided,64,0.200180,45.928588
8,guided,64,0.194299,38.019493
8,guided,64,0.203660,38.021195
8,guided,64,0.196027,24.973445
