Threads,Schedule,ChunkSize,Time (s),TotalTime
4,guided,16,1.855797,42.578157
4,guided,16,1.864758,36.305172
4,guided,32,1.854755,45.713224
4,guided,32,1.833199,62.227304
4,guided,32,1.862536,60.521688
4,guided,32,1.842851,48.432823
4,guided,32,1.860957,44.244350
4,guided,64,1.860245,42.537560
4,guided,64,1.857968,45.403621
4,guided,64,1.856883,42.542206
4,guided,64,1.858896,46.363350
4,guided,64,1.858720,46.746970
4,guided,128,1.836332,44.046919
4,guided,128,1.855150,45.839379
4,guided,128,1.849015,47.417132
4,guided,128,1.859139,43.970119
4,guided,128,1.855485,47.123482
4,guided,256,1.873852,47.164972
4,guided,256,1.863615,46.244197
4,guided,256,1.854698,43.651251
4,guided,256,1.860641,47.319534
4,guided,256,1.854255,46.925710
4,guided,512,1.851978,44.368525
4,guided,512,1.850745,47.298457
4,guided,512,1.857141,44.780325
4,guided,512,1.864420,47.301926
4,guided,512,1.859394,47.354918
4,guided,1024,1.785666,47.194456
4,guided,1024,1.860553,47.440327
4,guided,1024,1.849312,44.568288
4,guided,1024,1.840932,26.214865
4,guided,1024,1.850652,25.882522
4,guided,2048,1.846202,25.830219
4,guided,2048,1.873369,26.280828
4,guided,2048,1.858835,37.039148
4,guided,2048,1.865025,42.939630
4,guided,2048,1.835080,44.920321
4,guided,4096,1.864600,43.498772
4,guided,4096,1.862460,44.052638
4,guided,4096,1.855399,43.419741
4,guided,4096,1.845710,43.132951
4,guided,4096,1.840841,45.098525
4,dynamic,16,3.949012,48.874959
4,dynamic,16,3.942803,47.263644
4,dynamic,16,3.937313,32.292002
4,dynamic,16,3.942500,32.062496
4,dynamic,16,3.937186,32.344637
4,dynamic,32,3.220479,29.524722
4,dynamic,32,3.209134,29.704697
4,dynamic,32,3.216112,29.604198
4,dynamic,32,3.224831,29.641297
4,dynamic,32,3.225865,29.653431
4,dynamic,64,2.282146,27.191635
4,dynamic,64,2.350031,27.204395
4,dynamic,64,2.328005,35.594002
4,dynamic,64,2.352723,44.159370
4,dynamic,64,2.348097,46.810946
4,dynamic,128,2.056901,44.080036
4,dynamic,128,2.074360,43.607284
4,dynamic,128,2.065070,43.818640
4,dynamic,128,2.045060,45.480228
4,dynamic,128,2.064497,34.008805
4,dynamic,256,1.963124,26.436622
4,dynamic,256,1.976336,32.982832
4,dynamic,256,1.975711,43.319341
4,dynamic,256,1.963570,44.168192
4,dynamic,256,1.973711,43.774370
4,dynamic,512,1.938413,45.305234
4,dynamic,512,1.926082,43.915757
4,dynamic,512,1.931984,43.607125
4,dynamic,512,2.049444,43.611258
4,dynamic,512,1.943348,45.319887
4,dynamic,1024,1.907212,41.996929
4,dynamic,1024,1.897838,42.400972
4,dynamic,1024,1.868713,42.130176
4,dynamic,1024,1.899259,42.701544
4,dynamic,1024,1.909317,44.254948
4,dynamic,2048,1.872778,41.897645
4,dynamic,2048,1.852956,41.454531
4,dynamic,2048,1.891922,40.465435
4,dynamic,2048,1.891662,39.509846
4,dynamic,2048,1.880212,38.914439
4,dynamic,4096,1.851920,41.017175
4,dynamic,4096,1.866847,40.994942
4,dynamic,4096,1.877303,40.993110
4,dynamic,4096,1.852970,40.810669
4,dynamic,4096,1.863990,40.756330
8,static,16,1.444345,38.989524
8,static,16,1.523003,42.304636
8,static,16,1.502275,43.718852
8,static,16,1.535559,42.211814
8,static,16,1.566170,43.026014
8,static,32,1.443417,44.295627
8,static,32,1.433363,42.112146
8,static,32,1.433546,44.499809
8,static,32,1.538298,42.136938
8,static,32,1.435093,42.282379
8,static,64,1.392540,42.026616
8,static,64,1.412968,42.238736
8,static,64,1.404148,44.248073
8,static,64,1.394021,42.104450
8,static,64,1.376323,42.683793
8,static,128,1.360660,42.168701
8,static,128,1.381660,41.631187
8,static,128,1.389281,42.735819
8,static,128,1.389793,43.942521
8,static,128,1.378459,40.731306
8,static,256,1.345104,40.677771
8,static,256,1.355497,40.532839
8,static,256,1.310092,39.771267
8,static,256,1.338752,40.394910
8,static,256,1.367707,38.212397
8,static,512,1.355098,42.492203
8,static,512,1.340171,42.238672
8,static,512,1.353028,41.945684
8,static,512,1.335509,43.214758
8,static,512,1.344951,43.605884
8,static,1024,1.319030,42.483398
8,static,1024,1.323925,41.743217
8,static,1024,1.325877,41.879020
8,static,1024,1.345660,43.745665
8,static,1024,1.346781,43.180084
8,static,2048,1.346099,46.515422
8,static,2048,1.307044,45.434866
8,static,2048,1.304108,44.177210
8,static,2048,1.326606,46.021954
8,static,2048,1.322088,46.010023
8,static,4096,1.328505,42.702602
8,static,4096,1.337893,46.346583
8,static,4096,1.305176,43.277672
8,static,4096,1.322191,46.458288
8,static,4096,1.314732,46.054806
8,guided,16,1.326491,43.111165
8,guided,16,1.330686,45.183585
8,guided,16,1.325981,43.275263
8,guided,16,1.337333,46.195414
8,guided,16,1.304361,45.843244
8,guided,32,1.306347,46.204868
8,guided,32,1.328382,43.181313
8,guided,32,1.341870,46.206488
8,guided,32,1.350762,46.287369
8,guided,32,1.350912,46.134218
8,guided,64,1.361327,45.928588
8,guided,64,1.294425,38.019493
8,guided,64,1.337687,38.021195
8,guided,64,1.264947,24.973445
8,guided,64,1.325458,24.779428
8,guided,128,1.309857,24.897530
8,guided,128,1.309162,25.119942
8,guided,128,1.321327,25.285038
8,guided,128,1.339322,24.932644
8,guided,128,1.351753,25.059166
8,guided,256,1.321513,39.977921
8,guided,256,1.326822,25.777150
8,guided,256,1.299497,24.960333
8,guided,256,1.320367,24.837069
8,guided,256,1.301567,25.151570
8,guided,512,1.290551,25.027126
8,guided,512,1.289898,24.868775
8,guided,512,1.329308,26.449432
8,guided,512,1.277528,27.386382
8,guided,512,1.308817,25.382165
8,guided,1024,1.319090,24.969156
8,guided,1024,1.338141,25.792521
8,guided,1024,1.360469,38.894059
8,guided,1024,1.320865,36.829424
8,guided,1024,1.346262,35.696455
8,guided,2048,1.346652,38.466196
8,guided,2048,1.360068,39.929191
8,guided,2048,1.353509,39.858525
8,guided,2048,1.338659,39.016753
8,guided,2048,1.329550,25.147145
8,guided,4096,1.368209,24.920436
8,guided,4096,1.332676,25.183639
8,guided,4096,1.337351,25.197277
8,guided,4096,1.364383,25.038908
8,guided,4096,1.348239,24.991986
8,dynamic,16,3.049897,29.911625
8,dynamic,16,3.031155,29.804667
8,dynamic,16,3.030568,29.819252
8,dynamic,16,3.031242,29.752973
8,dynamic,16,3.028625,29.802139
8,dynamic,32,2.279348,27.905822
8,dynamic,32,2.334291,27.863449
8,dynamic,32,2.327353,27.822120
8,dynamic,32,2.325776,27.887152
8,dynamic,32,2.300707,27.695307
8,dynamic,64,1.791777,26.102522
8,dynamic,64,1.779331,26.277995
8,dynamic,64,1.765992,26.482242
8,dynamic,64,1.779162,26.357366
8,dynamic,64,1.781745,26.252167
8,dynamic,128,1.590380,25.568148
8,dynamic,128,1.593348,25.973619
8,dynamic,128,1.570058,25.855004
8,dynamic,128,1.586434,25.682163
8,dynamic,128,1.606729,25.705100
8,dynamic,256,1.518598,25.700591
8,dynamic,256,1.509770,25.610969
8,dynamic,256,1.497416,25.346130
8,dynamic,256,1.497107,25.643595
8,dynamic,256,1.521382,25.703720
8,dynamic,512,1.490524,25.322644
8,dynamic,512,1.504808,25.363256
8,dynamic,512,1.499365,25.479838
8,dynamic,512,1.490571,25.785942
8,dynamic,512,1.488625,42.899910
8,dynamic,1024,1.469978,43.268464
8,dynamic,1024,1.439582,43.862812
8,dynamic,1024,1.439632,44.876311
8,dynamic,1024,1.445765,45.513249
8,dynamic,1024,1.457655,45.318249
8,dynamic,2048,1.437355,45.010648
8,dynamic,2048,1.422412,44.886205
8,dynamic,2048,1.425428,44.343404
8,dynamic,2048,1.426703,43.604078
8,dynamic,2048,1.433623,41.770451
8,dynamic,4096,1.402107,41.747106
8,dynamic,4096,1.390009,42.838386
8,dynamic,4096,1.407167,41.596731
8,dynamic,4096,1.389367,41.763651
8,dynamic,4096,1.385711,43.299116
16,static,16,1.385292,43.011438
16,static,16,1.421039,41.906541
16,static,16,1.354588,43.341555
16,static,16,1.420194,42.219489
16,static,16,1.422391,42.582134
16,static,32,1.346105,44.384511
16,static,32,1.346982,42.253775
16,static,32,1.354876,44.764363
16,static,32,1.367407,42.258163
16,static,32,1.353594,42.669712
16,static,64,1.288704,42.076578
16,static,64,1.276430,42.241685
16,static,64,1.264737,44.289004
16,static,64,1.281452,42.070270
16,static,64,1.292090,43.604225
16,static,128,1.221129,42.110763
16,static,128,1.222377,42.375100
16,static,16,1.398708,25.743340
16,static,16,1.386212,25.744776
16,static,16,1.396385,37.284843
16,static,16,1.413109,40.440498
16,static,16,1.379487,30.784950
16,static,32,1.363336,42.622952
16,static,32,1.377522,25.680810
16,static,32,1.373614,25.689458
16,static,32,1.332774,41.814063
16,static,32,1.370019,25.679153
16,static,64,1.290425,25.403111
16,static,64,1.300358,37.020562
16,static,64,1.281464,42.831997
16,static,64,1.294159,43.868187
16,static,64,1.307595,42.003733
16,static,128,1.232665,42.177526
16,static,128,1.242640,33.195668
16,static,128,1.241298,56.060078
16,static,128,1.254289,45.842519
16,static,128,1.234569,41.729567
16,static,256,1.225200,40.632339
16,static,256,1.215472,40.040265
16,static,256,1.244464,44.461389
16,static,256,1.223831,43.129493
16,static,256,1.222034,25.240075
16,static,512,1.197231,41.234222
16,static,512,1.193590,25.194512
16,static,512,1.186823,36.559479
16,static,512,1.233673,41.896068
16,static,512,1.193130,37.943391
16,static,1024,1.176154,41.544407
16,static,1024,1.185980,41.284057
16,static,1024,1.169481,32.376420
16,static,1024,1.186153,43.552602
16,static,1024,1.196109,41.533246
16,static,2048,1.207396,43.576329
16,static,2048,1.190735,36.069656
16,static,2048,1.186499,30.363823
16,static,2048,1.178607,40.099814
16,static,2048,1.159783,28.117200
16,static,4096,1.161475,24.789544
16,static,4096,1.213589,24.760758
16,static,4096,1.166978,25.117822
16,static,4096,1.159163,24.957203
16,static,4096,1.147903,24.837434
16,guided,16,1.071628,24.363893
16,guided,16,1.082690,24.819829
16,guided,16,1.025704,24.645732
16,guided,16,1.102949,24.629372
16,guided,16,1.060276,24.415634
16,guided,32,1.090103,26.610444
16,guided,32,1.082650,27.767599
16,guided,32,1.098099,24.539485
16,guided,32,1.051626,33.479027
16,guided,32,1.046640,32.125394
16,guided,64,1.090708,24.555354
16,guided,64,1.089870,24.527765
16,guided,64,1.037424,24.617242
16,guided,64,1.134242,24.827224
16,guided,64,1.081509,24.494267
16,guided,128,1.089925,24.680589
16,guided,128,1.064786,24.630453
16,guided,128,1.107473,24.664009
16,guided,128,1.107163,24.502554
16,guided,128,1.061544,24.625708
16,guided,256,1.070190,24.651452
16,guided,256,1.103673,27.619733
16,guided,256,1.134393,37.755934
16,guided,256,1.085899,24.719544
16,guided,256,1.066336,27.772134
16,guided,512,1.087877,36.095554
16,guided,512,1.087737,24.822089
16,guided,512,1.133096,24.736416
16,guided,512,1.108141,24.514729
16,guided,512,1.098384,24.739245
16,guided,1024,1.090103,44.864163
16,guided,1024,1.089194,24.823114
16,guided,1024,1.076358,24.557516
16,guided,1024,1.067922,24.652410
16,guided,1024,1.110425,25.396705
16,guided,2048,1.126851,25.683108
16,guided,2048,1.077268,24.461539
16,guided,2048,1.106993,24.828084
16,guided,2048,1.093294,24.848175
16,guided,2048,1.084974,24.580599
16,guided,4096,1.040296,24.517365
16,guided,4096,1.105169,24.714596
16,guided,4096,1.132763,35.997586
16,guided,4096,1.125514,29.748736
16,guided,4096,1.122299,34.387103
16,dynamic,16,2.967488,34.320485
16,dynamic,16,2.957673,29.729071
16,dynamic,16,2.974235,29.622361
16,dynamic,16,2.935575,29.610801
16,dynamic,16,2.973959,29.631954
16,dynamic,32,2.393920,28.013353
16,dynamic,32,2.398639,28.125693
16,dynamic,32,2.398605,27.987382
16,dynamic,32,2.387252,27.933479
16,dynamic,32,2.400193,27.950637
16,dynamic,64,1.981016,26.728814
16,dynamic,64,1.983271,26.700775
16,dynamic,64,1.979565,26.827311
16,dynamic,64,1.953369,26.935937
16,dynamic,64,1.969447,27.095602
16,dynamic,128,1.796433,26.345182
