Threads,Schedule,ChunkSize,Time (s),TotalTime
4,guided,16,16.395785,42.578157
4,guided,16,12.825662,36.305172
4,guided,32,15.693226,45.713224
4,guided,32,23.866962,62.227304
4,guided,32,23.682056,60.521688
4,guided,32,17.538006,48.432823
4,guided,32,18.631781,44.244350
4,guided,64,18.216961,42.537560
4,guided,64,18.605977,45.403621
4,guided,64,17.887336,42.542206
4,guided,64,17.931697,46.363350
4,guided,64,18.490639,46.746970
4,guided,128,15.982163,44.046919
4,guided,128,18.736348,45.839379
4,guided,128,18.683348,47.417132
4,guided,128,15.703457,43.970119
4,guided,128,18.497342,47.123482
4,guided,256,18.611931,47.164972
4,guided,256,18.329803,46.244197
4,guided,256,18.569701,43.651251
4,guided,256,18.703502,47.319534
4,guided,256,18.727287,46.925710
4,guided,512,18.635151,44.368525
4,guided,512,18.682362,47.298457
4,guided,512,18.551185,44.780325
4,guided,512,18.738278,47.301926
4,guided,512,18.681349,47.354918
4,guided,1024,18.713298,47.194456
4,guided,1024,18.711441,47.440327
4,guided,1024,18.345660,44.568288
4,guided,1024,9.665481,26.214865
4,guided,1024,9.502577,25.882522
4,guided,2048,9.488467,25.830219
4,guided,2048,9.641880,26.280828
4,guided,2048,11.753509,37.039148
4,guided,2048,14.872490,42.939630
4,guided,2048,16.762409,44.920321
4,guided,4096,17.589107,43.498772
4,guided,4096,18.302087,44.052638
4,guided,4096,18.345971,43.419741
4,guided,4096,18.277270,43.132951
4,guided,4096,17.414209,45.098525
4,dynamic,16,15.345609,48.874959
4,dynamic,16,17.998506,47.263644
4,dynamic,16,9.844142,32.292002
4,dynamic,16,9.841999,32.062496
4,dynamic,16,9.852242,32.344637
4,dynamic,32,9.731161,29.524722
4,dynamic,32,9.794365,29.704697
4,dynamic,32,9.707435,29.604198
4,dynamic,32,9.752899,29.641297
4,dynamic,32,9.772235,29.653431
4,dynamic,64,9.627485,27.191635
4,dynamic,64,9.605929,27.204395
4,dynamic,64,9.929212,35.594002
4,dynamic,64,14.810916,44.159370
4,dynamic,64,17.481951,46.810946
4,dynamic,128,18.240671,44.080036
4,dynamic,128,18.316803,43.607284
4,dynamic,128,18.290912,43.818640
4,dynamic,128,17.799981,45.480228
4,dynamic,128,14.212492,34.008805
4,dynamic,256,9.691499,26.436622
4,dynamic,256,9.615972,32.982832
4,dynamic,256,15.929795,43.319341
4,dynamic,256,15.697948,44.168192
4,dynamic,256,15.330215,43.774370
4,dynamic,512,17.753974,45.305234
