Processes,Num Threads,ReadGray(s),ReadColor(s),Gray(s),Hsl(s),Yuv(s),WriteGray(s),WriteHsl(s),WriteYuv(s),Total(s)
8,8,0.035398,0.216572,0.741169,2.255314,2.131927,3.219076,9.628215,9.457308,27.690920
