Processes,Num Threads,ReadGray(s),ReadColor(s),Gray(s),Hsl(s),Yuv(s),WriteGray(s),WriteHsl(s),WriteYuv(s),Total(s)
8,4,0.045499,0.346423,0.797720,2.290681,2.111654,3.133411,9.645765,9.530068,27.908528
