Processes,Num Threads,ReadGray(s),ReadColor(s),Gray(s),Hsl(s),Yuv(s),WriteGray(s),WriteHsl(s),WriteYuv(s),Total(s)
2,2,0.031245,0.581299,0.936073,3.568050,2.682461,3.189529,9.776608,9.771760,30.543989
