Processes,Num Threads,ReadGray(s),ReadColor(s),Gray(s),Hsl(s),Yuv(s),WriteGray(s),WriteHsl(s),WriteYuv(s),Total(s)
1,8,0.028726,0.200057,0.457122,1.393295,0.945770,3.190524,9.555791,15.365755,31.144918
