Processes,Num Threads,ReadGray(s),ReadColor(s),Gray(s),Hsl(s),Yuv(s),WriteGray(s),WriteHsl(s),WriteYuv(s),Total(s)
4,8,0.018796,0.208920,0.772301,2.298564,2.191811,3.118397,9.592632,9.514007,27.722821
