Processes,Num Threads,ReadGray(s),ReadColor(s),Gray(s),Hsl(s),Yuv(s),WriteGray(s),WriteHsl(s),WriteYuv(s),Total(s)
4,1,0.029290,1.142870,0.836758,3.477354,2.597794,3.180698,10.094263,10.037883,31.404159
