Processes,Num Threads,ReadGray(s),ReadColor(s),Gray(s),Hsl(s),Yuv(s),WriteGray(s),WriteHsl(s),WriteYuv(s),Total(s)
2,4,0.015844,0.353173,0.890584,2.804050,2.375663,3.151032,9.653555,9.572417,28.823317
