Processes,Num Threads,ReadGray(s),ReadColor(s),Gray(s),Hsl(s),Yuv(s),WriteGray(s),WriteHsl(s),WriteYuv(s),Total(s)
2,8,0.018385,0.244261,0.855004,2.592143,2.346260,3.171670,9.609285,9.567596,28.411431
