Processes,Num Threads,ReadGray(s),ReadColor(s),Gray(s),Hsl(s),Yuv(s),WriteGray(s),WriteHsl(s),WriteYuv(s),Total(s)
2,2,0.032563,0.593102,0.907848,3.495807,2.685557,3.199238,9.782480,9.816688,30.520298
