Processes,Num Threads,ReadGray(s),ReadColor(s),Gray(s),Hsl(s),Yuv(s),WriteGray(s),WriteHsl(s),WriteYuv(s),Total(s)
1,8,0.015889,0.195460,0.433248,1.409161,0.940299,3.205144,12.727999,18.080985,37.016148
