Processes,Num Threads,ReadGray(s),ReadColor(s),Gray(s),Hsl(s),Yuv(s),WriteGray(s),WriteHsl(s),WriteYuv(s),Total(s)
4,16,0.017875,0.202608,0.767373,2.308547,2.177712,3.164614,9.435590,9.620807,27.702382
