Processes,Num Threads,ReadGray(s),ReadColor(s),Gray(s),Hsl(s),Yuv(s),WriteGray(s),WriteHsl(s),WriteYuv(s),Total(s)
8,8,0.035503,0.221348,0.808249,2.211906,2.102835,3.141960,9.427354,9.644048,27.600438
