Processes,Num Threads,ReadGray(s),ReadColor(s),Gray(s),Hsl(s),Yuv(s),WriteGray(s),WriteHsl(s),WriteYuv(s),Total(s)
1,1,0.029028,1.042731,0.724645,6.025546,2.951085,3.199142,10.008328,10.131619,34.120017
